"","Ti","Zr","Hf","Nb","Ni","Cu","Fe","Pd","Co","Mn","Cr"
"2929",37.5,2,11,0,43.5,6,0,0,0,0,0
"2930",36.5,3,11,0,43.5,6,0,0,0,0,0
"2931",35.5,4,11,0,43.5,6,0,0,0,0,0
"2932",34.5,5,11,0,43.5,6,0,0,0,0,0
"2933",33.5,6,11,0,43.5,6,0,0,0,0,0
"2934",32.5,7,11,0,43.5,6,0,0,0,0,0
"2935",31.5,8,11,0,43.5,6,0,0,0,0,0
"2936",30.5,9,11,0,43.5,6,0,0,0,0,0
"2937",38.5,0,12,0,43.5,6,0,0,0,0,0
"2938",37.5,1,12,0,43.5,6,0,0,0,0,0
"2939",36.5,2,12,0,43.5,6,0,0,0,0,0
"2940",35.5,3,12,0,43.5,6,0,0,0,0,0
"2941",34.5,4,12,0,43.5,6,0,0,0,0,0
"2942",33.5,5,12,0,43.5,6,0,0,0,0,0
"2943",32.5,6,12,0,43.5,6,0,0,0,0,0
"2944",31.5,7,12,0,43.5,6,0,0,0,0,0
"2945",30.5,8,12,0,43.5,6,0,0,0,0,0
"2946",37.5,0,13,0,43.5,6,0,0,0,0,0
"2947",36.5,1,13,0,43.5,6,0,0,0,0,0
"2948",35.5,2,13,0,43.5,6,0,0,0,0,0
"2949",34.5,3,13,0,43.5,6,0,0,0,0,0
"2950",33.5,4,13,0,43.5,6,0,0,0,0,0
"2951",32.5,5,13,0,43.5,6,0,0,0,0,0
"2952",31.5,6,13,0,43.5,6,0,0,0,0,0
"2953",30.5,7,13,0,43.5,6,0,0,0,0,0
"2954",36.5,0,14,0,43.5,6,0,0,0,0,0
"2955",35.5,1,14,0,43.5,6,0,0,0,0,0
"2956",34.5,2,14,0,43.5,6,0,0,0,0,0
"2957",33.5,3,14,0,43.5,6,0,0,0,0,0
"2958",32.5,4,14,0,43.5,6,0,0,0,0,0
"2959",31.5,5,14,0,43.5,6,0,0,0,0,0
"2960",30.5,6,14,0,43.5,6,0,0,0,0,0
"2961",35.5,0,15,0,43.5,6,0,0,0,0,0
"2962",34.5,1,15,0,43.5,6,0,0,0,0,0
"2963",33.5,2,15,0,43.5,6,0,0,0,0,0
"2964",32.5,3,15,0,43.5,6,0,0,0,0,0
"2965",31.5,4,15,0,43.5,6,0,0,0,0,0
"2966",30.5,5,15,0,43.5,6,0,0,0,0,0
"2967",34.5,0,16,0,43.5,6,0,0,0,0,0
"2968",33.5,1,16,0,43.5,6,0,0,0,0,0
"2969",32.5,2,16,0,43.5,6,0,0,0,0,0
"2970",31.5,3,16,0,43.5,6,0,0,0,0,0
"2971",30.5,4,16,0,43.5,6,0,0,0,0,0
"2972",33.5,0,17,0,43.5,6,0,0,0,0,0
"2973",32.5,1,17,0,43.5,6,0,0,0,0,0
"2974",31.5,2,17,0,43.5,6,0,0,0,0,0
"2975",30.5,3,17,0,43.5,6,0,0,0,0,0
"2976",32.5,0,18,0,43.5,6,0,0,0,0,0
"2977",31.5,1,18,0,43.5,6,0,0,0,0,0
"2978",30.5,2,18,0,43.5,6,0,0,0,0,0
"2979",31.5,0,19,0,43.5,6,0,0,0,0,0
"2980",30.5,1,19,0,43.5,6,0,0,0,0,0
"2981",30.5,0,20,0,43.5,6,0,0,0,0,0
"2982",39.4,11,0,0,43.6,6,0,0,0,0,0
"2983",38.4,12,0,0,43.6,6,0,0,0,0,0
"2984",37.4,13,0,0,43.6,6,0,0,0,0,0
"2985",36.4,14,0,0,43.6,6,0,0,0,0,0
"2986",35.4,15,0,0,43.6,6,0,0,0,0,0
"2987",34.4,16,0,0,43.6,6,0,0,0,0,0
"2988",33.4,17,0,0,43.6,6,0,0,0,0,0
"2989",32.4,18,0,0,43.6,6,0,0,0,0,0
"2990",31.4,19,0,0,43.6,6,0,0,0,0,0
"2991",30.4,20,0,0,43.6,6,0,0,0,0,0
"2992",39.4,10,1,0,43.6,6,0,0,0,0,0
"2993",38.4,11,1,0,43.6,6,0,0,0,0,0
"2994",37.4,12,1,0,43.6,6,0,0,0,0,0
"2995",36.4,13,1,0,43.6,6,0,0,0,0,0
"2996",35.4,14,1,0,43.6,6,0,0,0,0,0
"2997",34.4,15,1,0,43.6,6,0,0,0,0,0
"2998",33.4,16,1,0,43.6,6,0,0,0,0,0
"2999",32.4,17,1,0,43.6,6,0,0,0,0,0
"3000",31.4,18,1,0,43.6,6,0,0,0,0,0
"3001",30.4,19,1,0,43.6,6,0,0,0,0,0
"3002",39.4,9,2,0,43.6,6,0,0,0,0,0
"3003",38.4,10,2,0,43.6,6,0,0,0,0,0
"3004",37.4,11,2,0,43.6,6,0,0,0,0,0
"3005",36.4,12,2,0,43.6,6,0,0,0,0,0
"3006",35.4,13,2,0,43.6,6,0,0,0,0,0
"3007",34.4,14,2,0,43.6,6,0,0,0,0,0
"3008",33.4,15,2,0,43.6,6,0,0,0,0,0
"3009",32.4,16,2,0,43.6,6,0,0,0,0,0
"3010",31.4,17,2,0,43.6,6,0,0,0,0,0
"3011",30.4,18,2,0,43.6,6,0,0,0,0,0
"3012",39.4,8,3,0,43.6,6,0,0,0,0,0
"3013",38.4,9,3,0,43.6,6,0,0,0,0,0
"3014",37.4,10,3,0,43.6,6,0,0,0,0,0
"3015",36.4,11,3,0,43.6,6,0,0,0,0,0
"3016",35.4,12,3,0,43.6,6,0,0,0,0,0
"3017",34.4,13,3,0,43.6,6,0,0,0,0,0
"3018",33.4,14,3,0,43.6,6,0,0,0,0,0
"3019",32.4,15,3,0,43.6,6,0,0,0,0,0
"3020",31.4,16,3,0,43.6,6,0,0,0,0,0
"3021",30.4,17,3,0,43.6,6,0,0,0,0,0
"3022",39.4,7,4,0,43.6,6,0,0,0,0,0
"3023",38.4,8,4,0,43.6,6,0,0,0,0,0
"3024",37.4,9,4,0,43.6,6,0,0,0,0,0
"3025",36.4,10,4,0,43.6,6,0,0,0,0,0
"3026",35.4,11,4,0,43.6,6,0,0,0,0,0
"3027",34.4,12,4,0,43.6,6,0,0,0,0,0
"3028",33.4,13,4,0,43.6,6,0,0,0,0,0
"3029",32.4,14,4,0,43.6,6,0,0,0,0,0
"3030",31.4,15,4,0,43.6,6,0,0,0,0,0
"3031",30.4,16,4,0,43.6,6,0,0,0,0,0
"3032",39.4,6,5,0,43.6,6,0,0,0,0,0
"3033",38.4,7,5,0,43.6,6,0,0,0,0,0
"3034",37.4,8,5,0,43.6,6,0,0,0,0,0
"3035",36.4,9,5,0,43.6,6,0,0,0,0,0
"3036",35.4,10,5,0,43.6,6,0,0,0,0,0
"3037",34.4,11,5,0,43.6,6,0,0,0,0,0
"3038",33.4,12,5,0,43.6,6,0,0,0,0,0
"3039",32.4,13,5,0,43.6,6,0,0,0,0,0
"3040",31.4,14,5,0,43.6,6,0,0,0,0,0
"3041",30.4,15,5,0,43.6,6,0,0,0,0,0
"3042",39.4,5,6,0,43.6,6,0,0,0,0,0
"3043",38.4,6,6,0,43.6,6,0,0,0,0,0
"3044",37.4,7,6,0,43.6,6,0,0,0,0,0
"3045",36.4,8,6,0,43.6,6,0,0,0,0,0
"3046",35.4,9,6,0,43.6,6,0,0,0,0,0
"3047",34.4,10,6,0,43.6,6,0,0,0,0,0
"3048",33.4,11,6,0,43.6,6,0,0,0,0,0
"3049",32.4,12,6,0,43.6,6,0,0,0,0,0
"3050",31.4,13,6,0,43.6,6,0,0,0,0,0
"3051",30.4,14,6,0,43.6,6,0,0,0,0,0
"3052",39.4,4,7,0,43.6,6,0,0,0,0,0
"3053",38.4,5,7,0,43.6,6,0,0,0,0,0
"3054",37.4,6,7,0,43.6,6,0,0,0,0,0
"3055",36.4,7,7,0,43.6,6,0,0,0,0,0
"3056",35.4,8,7,0,43.6,6,0,0,0,0,0
"3057",34.4,9,7,0,43.6,6,0,0,0,0,0
"3058",33.4,10,7,0,43.6,6,0,0,0,0,0
"3059",32.4,11,7,0,43.6,6,0,0,0,0,0
"3060",31.4,12,7,0,43.6,6,0,0,0,0,0
"3061",30.4,13,7,0,43.6,6,0,0,0,0,0
"3062",39.4,3,8,0,43.6,6,0,0,0,0,0
"3063",38.4,4,8,0,43.6,6,0,0,0,0,0
"3064",37.4,5,8,0,43.6,6,0,0,0,0,0
"3065",36.4,6,8,0,43.6,6,0,0,0,0,0
"3066",35.4,7,8,0,43.6,6,0,0,0,0,0
"3067",34.4,8,8,0,43.6,6,0,0,0,0,0
"3068",33.4,9,8,0,43.6,6,0,0,0,0,0
"3069",32.4,10,8,0,43.6,6,0,0,0,0,0
"3070",31.4,11,8,0,43.6,6,0,0,0,0,0
"3071",30.4,12,8,0,43.6,6,0,0,0,0,0
"3072",39.4,2,9,0,43.6,6,0,0,0,0,0
"3073",38.4,3,9,0,43.6,6,0,0,0,0,0
"3074",37.4,4,9,0,43.6,6,0,0,0,0,0
"3075",36.4,5,9,0,43.6,6,0,0,0,0,0
"3076",35.4,6,9,0,43.6,6,0,0,0,0,0
"3077",34.4,7,9,0,43.6,6,0,0,0,0,0
"3078",33.4,8,9,0,43.6,6,0,0,0,0,0
"3079",32.4,9,9,0,43.6,6,0,0,0,0,0
"3080",31.4,10,9,0,43.6,6,0,0,0,0,0
"3081",30.4,11,9,0,43.6,6,0,0,0,0,0
"3082",39.4,1,10,0,43.6,6,0,0,0,0,0
"3083",38.4,2,10,0,43.6,6,0,0,0,0,0
"3084",37.4,3,10,0,43.6,6,0,0,0,0,0
"3085",36.4,4,10,0,43.6,6,0,0,0,0,0
"3086",35.4,5,10,0,43.6,6,0,0,0,0,0
"3087",34.4,6,10,0,43.6,6,0,0,0,0,0
"3088",33.4,7,10,0,43.6,6,0,0,0,0,0
"3089",32.4,8,10,0,43.6,6,0,0,0,0,0
"3090",31.4,9,10,0,43.6,6,0,0,0,0,0
"3091",30.4,10,10,0,43.6,6,0,0,0,0,0
"3092",39.4,0,11,0,43.6,6,0,0,0,0,0
"3093",38.4,1,11,0,43.6,6,0,0,0,0,0
"3094",37.4,2,11,0,43.6,6,0,0,0,0,0
"3095",36.4,3,11,0,43.6,6,0,0,0,0,0
"3096",35.4,4,11,0,43.6,6,0,0,0,0,0
"3097",34.4,5,11,0,43.6,6,0,0,0,0,0
"3098",33.4,6,11,0,43.6,6,0,0,0,0,0
"3099",32.4,7,11,0,43.6,6,0,0,0,0,0
"3100",31.4,8,11,0,43.6,6,0,0,0,0,0
"3101",30.4,9,11,0,43.6,6,0,0,0,0,0
"3102",38.4,0,12,0,43.6,6,0,0,0,0,0
"3103",37.4,1,12,0,43.6,6,0,0,0,0,0
"3104",36.4,2,12,0,43.6,6,0,0,0,0,0
"3105",35.4,3,12,0,43.6,6,0,0,0,0,0
"3106",34.4,4,12,0,43.6,6,0,0,0,0,0
"3107",33.4,5,12,0,43.6,6,0,0,0,0,0
"3108",32.4,6,12,0,43.6,6,0,0,0,0,0
"3109",31.4,7,12,0,43.6,6,0,0,0,0,0
"3110",30.4,8,12,0,43.6,6,0,0,0,0,0
"3111",37.4,0,13,0,43.6,6,0,0,0,0,0
"3112",36.4,1,13,0,43.6,6,0,0,0,0,0
"3113",35.4,2,13,0,43.6,6,0,0,0,0,0
"3114",34.4,3,13,0,43.6,6,0,0,0,0,0
"3115",33.4,4,13,0,43.6,6,0,0,0,0,0
"3116",32.4,5,13,0,43.6,6,0,0,0,0,0
"3117",31.4,6,13,0,43.6,6,0,0,0,0,0
"3118",30.4,7,13,0,43.6,6,0,0,0,0,0
"3119",36.4,0,14,0,43.6,6,0,0,0,0,0
"3120",35.4,1,14,0,43.6,6,0,0,0,0,0
"3121",34.4,2,14,0,43.6,6,0,0,0,0,0
"3122",33.4,3,14,0,43.6,6,0,0,0,0,0
"3123",32.4,4,14,0,43.6,6,0,0,0,0,0
"3124",31.4,5,14,0,43.6,6,0,0,0,0,0
"3125",30.4,6,14,0,43.6,6,0,0,0,0,0
"3126",35.4,0,15,0,43.6,6,0,0,0,0,0
"3127",34.4,1,15,0,43.6,6,0,0,0,0,0
"3128",33.4,2,15,0,43.6,6,0,0,0,0,0
"3129",32.4,3,15,0,43.6,6,0,0,0,0,0
"3130",31.4,4,15,0,43.6,6,0,0,0,0,0
"3131",30.4,5,15,0,43.6,6,0,0,0,0,0
"3132",34.4,0,16,0,43.6,6,0,0,0,0,0
"3133",33.4,1,16,0,43.6,6,0,0,0,0,0
"3134",32.4,2,16,0,43.6,6,0,0,0,0,0
"3135",31.4,3,16,0,43.6,6,0,0,0,0,0
"3136",30.4,4,16,0,43.6,6,0,0,0,0,0
"3137",33.4,0,17,0,43.6,6,0,0,0,0,0
"3138",32.4,1,17,0,43.6,6,0,0,0,0,0
"3139",31.4,2,17,0,43.6,6,0,0,0,0,0
"3140",30.4,3,17,0,43.6,6,0,0,0,0,0
"3141",32.4,0,18,0,43.6,6,0,0,0,0,0
"3142",31.4,1,18,0,43.6,6,0,0,0,0,0
"3143",30.4,2,18,0,43.6,6,0,0,0,0,0
"3144",31.4,0,19,0,43.6,6,0,0,0,0,0
"3145",30.4,1,19,0,43.6,6,0,0,0,0,0
"3146",30.4,0,20,0,43.6,6,0,0,0,0,0
"3147",39.3,11,0,0,43.7,6,0,0,0,0,0
"3148",38.3,12,0,0,43.7,6,0,0,0,0,0
"3149",37.3,13,0,0,43.7,6,0,0,0,0,0
"3150",36.3,14,0,0,43.7,6,0,0,0,0,0
"3151",35.3,15,0,0,43.7,6,0,0,0,0,0
"3152",34.3,16,0,0,43.7,6,0,0,0,0,0
"3153",33.3,17,0,0,43.7,6,0,0,0,0,0
"3154",32.3,18,0,0,43.7,6,0,0,0,0,0
"3155",31.3,19,0,0,43.7,6,0,0,0,0,0
"3156",30.3,20,0,0,43.7,6,0,0,0,0,0
"3157",39.3,10,1,0,43.7,6,0,0,0,0,0
"3158",38.3,11,1,0,43.7,6,0,0,0,0,0
"3159",37.3,12,1,0,43.7,6,0,0,0,0,0
"3160",36.3,13,1,0,43.7,6,0,0,0,0,0
"3161",35.3,14,1,0,43.7,6,0,0,0,0,0
"3162",34.3,15,1,0,43.7,6,0,0,0,0,0
"3163",33.3,16,1,0,43.7,6,0,0,0,0,0
"3164",32.3,17,1,0,43.7,6,0,0,0,0,0
"3165",31.3,18,1,0,43.7,6,0,0,0,0,0
"3166",30.3,19,1,0,43.7,6,0,0,0,0,0
"3167",39.3,9,2,0,43.7,6,0,0,0,0,0
"3168",38.3,10,2,0,43.7,6,0,0,0,0,0
"3169",37.3,11,2,0,43.7,6,0,0,0,0,0
"3170",36.3,12,2,0,43.7,6,0,0,0,0,0
"3171",35.3,13,2,0,43.7,6,0,0,0,0,0
"3172",34.3,14,2,0,43.7,6,0,0,0,0,0
"3173",33.3,15,2,0,43.7,6,0,0,0,0,0
"3174",32.3,16,2,0,43.7,6,0,0,0,0,0
"3175",31.3,17,2,0,43.7,6,0,0,0,0,0
"3176",30.3,18,2,0,43.7,6,0,0,0,0,0
"3177",39.3,8,3,0,43.7,6,0,0,0,0,0
"3178",38.3,9,3,0,43.7,6,0,0,0,0,0
"3179",37.3,10,3,0,43.7,6,0,0,0,0,0
"3180",36.3,11,3,0,43.7,6,0,0,0,0,0
"3181",35.3,12,3,0,43.7,6,0,0,0,0,0
"3182",34.3,13,3,0,43.7,6,0,0,0,0,0
"3183",33.3,14,3,0,43.7,6,0,0,0,0,0
"3184",32.3,15,3,0,43.7,6,0,0,0,0,0
"3185",31.3,16,3,0,43.7,6,0,0,0,0,0
"3186",30.3,17,3,0,43.7,6,0,0,0,0,0
"3187",39.3,7,4,0,43.7,6,0,0,0,0,0
"3188",38.3,8,4,0,43.7,6,0,0,0,0,0
"3189",37.3,9,4,0,43.7,6,0,0,0,0,0
"3190",36.3,10,4,0,43.7,6,0,0,0,0,0
"3191",35.3,11,4,0,43.7,6,0,0,0,0,0
"3192",34.3,12,4,0,43.7,6,0,0,0,0,0
"3193",33.3,13,4,0,43.7,6,0,0,0,0,0
"3194",32.3,14,4,0,43.7,6,0,0,0,0,0
"3195",31.3,15,4,0,43.7,6,0,0,0,0,0
"3196",30.3,16,4,0,43.7,6,0,0,0,0,0
"3197",39.3,6,5,0,43.7,6,0,0,0,0,0
"3198",38.3,7,5,0,43.7,6,0,0,0,0,0
"3199",37.3,8,5,0,43.7,6,0,0,0,0,0
"3200",36.3,9,5,0,43.7,6,0,0,0,0,0
"3201",35.3,10,5,0,43.7,6,0,0,0,0,0
"3202",34.3,11,5,0,43.7,6,0,0,0,0,0
"3203",33.3,12,5,0,43.7,6,0,0,0,0,0
"3204",32.3,13,5,0,43.7,6,0,0,0,0,0
"3205",31.3,14,5,0,43.7,6,0,0,0,0,0
"3206",30.3,15,5,0,43.7,6,0,0,0,0,0
"3207",39.3,5,6,0,43.7,6,0,0,0,0,0
"3208",38.3,6,6,0,43.7,6,0,0,0,0,0
"3209",37.3,7,6,0,43.7,6,0,0,0,0,0
"3210",36.3,8,6,0,43.7,6,0,0,0,0,0
"3211",35.3,9,6,0,43.7,6,0,0,0,0,0
"3212",34.3,10,6,0,43.7,6,0,0,0,0,0
"3213",33.3,11,6,0,43.7,6,0,0,0,0,0
"3214",32.3,12,6,0,43.7,6,0,0,0,0,0
"3215",31.3,13,6,0,43.7,6,0,0,0,0,0
"3216",30.3,14,6,0,43.7,6,0,0,0,0,0
"3217",39.3,4,7,0,43.7,6,0,0,0,0,0
"3218",38.3,5,7,0,43.7,6,0,0,0,0,0
"3219",37.3,6,7,0,43.7,6,0,0,0,0,0
"3220",36.3,7,7,0,43.7,6,0,0,0,0,0
"3221",35.3,8,7,0,43.7,6,0,0,0,0,0
"3222",34.3,9,7,0,43.7,6,0,0,0,0,0
"3223",33.3,10,7,0,43.7,6,0,0,0,0,0
"3224",32.3,11,7,0,43.7,6,0,0,0,0,0
"3225",31.3,12,7,0,43.7,6,0,0,0,0,0
"3226",30.3,13,7,0,43.7,6,0,0,0,0,0
"3227",39.3,3,8,0,43.7,6,0,0,0,0,0
"3228",38.3,4,8,0,43.7,6,0,0,0,0,0
"3229",37.3,5,8,0,43.7,6,0,0,0,0,0
"3230",36.3,6,8,0,43.7,6,0,0,0,0,0
"3231",35.3,7,8,0,43.7,6,0,0,0,0,0
"3232",34.3,8,8,0,43.7,6,0,0,0,0,0
"3233",33.3,9,8,0,43.7,6,0,0,0,0,0
"3234",32.3,10,8,0,43.7,6,0,0,0,0,0
"3235",31.3,11,8,0,43.7,6,0,0,0,0,0
"3236",30.3,12,8,0,43.7,6,0,0,0,0,0
"3237",39.3,2,9,0,43.7,6,0,0,0,0,0
"3238",38.3,3,9,0,43.7,6,0,0,0,0,0
"3239",37.3,4,9,0,43.7,6,0,0,0,0,0
"3240",36.3,5,9,0,43.7,6,0,0,0,0,0
"3241",35.3,6,9,0,43.7,6,0,0,0,0,0
"3242",34.3,7,9,0,43.7,6,0,0,0,0,0
"3243",33.3,8,9,0,43.7,6,0,0,0,0,0
"3244",32.3,9,9,0,43.7,6,0,0,0,0,0
"3245",31.3,10,9,0,43.7,6,0,0,0,0,0
"3246",30.3,11,9,0,43.7,6,0,0,0,0,0
"3247",39.3,1,10,0,43.7,6,0,0,0,0,0
"3248",38.3,2,10,0,43.7,6,0,0,0,0,0
"3249",37.3,3,10,0,43.7,6,0,0,0,0,0
"3250",36.3,4,10,0,43.7,6,0,0,0,0,0
"3251",35.3,5,10,0,43.7,6,0,0,0,0,0
"3252",34.3,6,10,0,43.7,6,0,0,0,0,0
"3253",33.3,7,10,0,43.7,6,0,0,0,0,0
"3254",32.3,8,10,0,43.7,6,0,0,0,0,0
"3255",31.3,9,10,0,43.7,6,0,0,0,0,0
"3256",30.3,10,10,0,43.7,6,0,0,0,0,0
"3257",39.3,0,11,0,43.7,6,0,0,0,0,0
"3258",38.3,1,11,0,43.7,6,0,0,0,0,0
"3259",37.3,2,11,0,43.7,6,0,0,0,0,0
"3260",36.3,3,11,0,43.7,6,0,0,0,0,0
"3261",35.3,4,11,0,43.7,6,0,0,0,0,0
"3262",34.3,5,11,0,43.7,6,0,0,0,0,0
"3263",33.3,6,11,0,43.7,6,0,0,0,0,0
"3264",32.3,7,11,0,43.7,6,0,0,0,0,0
"3265",31.3,8,11,0,43.7,6,0,0,0,0,0
"3266",30.3,9,11,0,43.7,6,0,0,0,0,0
"3267",38.3,0,12,0,43.7,6,0,0,0,0,0
"3268",37.3,1,12,0,43.7,6,0,0,0,0,0
"3269",36.3,2,12,0,43.7,6,0,0,0,0,0
"3270",35.3,3,12,0,43.7,6,0,0,0,0,0
"3271",34.3,4,12,0,43.7,6,0,0,0,0,0
"3272",33.3,5,12,0,43.7,6,0,0,0,0,0
"3273",32.3,6,12,0,43.7,6,0,0,0,0,0
"3274",31.3,7,12,0,43.7,6,0,0,0,0,0
"3275",30.3,8,12,0,43.7,6,0,0,0,0,0
"3276",37.3,0,13,0,43.7,6,0,0,0,0,0
"3277",36.3,1,13,0,43.7,6,0,0,0,0,0
"3278",35.3,2,13,0,43.7,6,0,0,0,0,0
"3279",34.3,3,13,0,43.7,6,0,0,0,0,0
"3280",33.3,4,13,0,43.7,6,0,0,0,0,0
"3281",32.3,5,13,0,43.7,6,0,0,0,0,0
"3282",31.3,6,13,0,43.7,6,0,0,0,0,0
"3283",30.3,7,13,0,43.7,6,0,0,0,0,0
"3284",36.3,0,14,0,43.7,6,0,0,0,0,0
"3285",35.3,1,14,0,43.7,6,0,0,0,0,0
"3286",34.3,2,14,0,43.7,6,0,0,0,0,0
"3287",33.3,3,14,0,43.7,6,0,0,0,0,0
"3288",32.3,4,14,0,43.7,6,0,0,0,0,0
"3289",31.3,5,14,0,43.7,6,0,0,0,0,0
"3290",30.3,6,14,0,43.7,6,0,0,0,0,0
"3291",35.3,0,15,0,43.7,6,0,0,0,0,0
"3292",34.3,1,15,0,43.7,6,0,0,0,0,0
"3293",33.3,2,15,0,43.7,6,0,0,0,0,0
"3294",32.3,3,15,0,43.7,6,0,0,0,0,0
"3295",31.3,4,15,0,43.7,6,0,0,0,0,0
"3296",30.3,5,15,0,43.7,6,0,0,0,0,0
"3297",34.3,0,16,0,43.7,6,0,0,0,0,0
"3298",33.3,1,16,0,43.7,6,0,0,0,0,0
"3299",32.3,2,16,0,43.7,6,0,0,0,0,0
"3300",31.3,3,16,0,43.7,6,0,0,0,0,0
"3301",30.3,4,16,0,43.7,6,0,0,0,0,0
"3302",33.3,0,17,0,43.7,6,0,0,0,0,0
"3303",32.3,1,17,0,43.7,6,0,0,0,0,0
"3304",31.3,2,17,0,43.7,6,0,0,0,0,0
"3305",30.3,3,17,0,43.7,6,0,0,0,0,0
"3306",32.3,0,18,0,43.7,6,0,0,0,0,0
"3307",31.3,1,18,0,43.7,6,0,0,0,0,0
"3308",30.3,2,18,0,43.7,6,0,0,0,0,0
"3309",31.3,0,19,0,43.7,6,0,0,0,0,0
"3310",30.3,1,19,0,43.7,6,0,0,0,0,0
"3311",30.3,0,20,0,43.7,6,0,0,0,0,0
"3312",39.2,11,0,0,43.8,6,0,0,0,0,0
"3313",38.2,12,0,0,43.8,6,0,0,0,0,0
"3314",37.2,13,0,0,43.8,6,0,0,0,0,0
"3315",36.2,14,0,0,43.8,6,0,0,0,0,0
"3316",35.2,15,0,0,43.8,6,0,0,0,0,0
"3317",34.2,16,0,0,43.8,6,0,0,0,0,0
"3318",33.2,17,0,0,43.8,6,0,0,0,0,0
"3319",32.2,18,0,0,43.8,6,0,0,0,0,0
"3320",31.2,19,0,0,43.8,6,0,0,0,0,0
"3321",30.2,20,0,0,43.8,6,0,0,0,0,0
"3322",39.2,10,1,0,43.8,6,0,0,0,0,0
"3323",38.2,11,1,0,43.8,6,0,0,0,0,0
"3324",37.2,12,1,0,43.8,6,0,0,0,0,0
"3325",36.2,13,1,0,43.8,6,0,0,0,0,0
"3326",35.2,14,1,0,43.8,6,0,0,0,0,0
"3327",34.2,15,1,0,43.8,6,0,0,0,0,0
"3328",33.2,16,1,0,43.8,6,0,0,0,0,0
"3329",32.2,17,1,0,43.8,6,0,0,0,0,0
"3330",31.2,18,1,0,43.8,6,0,0,0,0,0
"3331",30.2,19,1,0,43.8,6,0,0,0,0,0
"3332",39.2,9,2,0,43.8,6,0,0,0,0,0
"3333",38.2,10,2,0,43.8,6,0,0,0,0,0
"3334",37.2,11,2,0,43.8,6,0,0,0,0,0
"3335",36.2,12,2,0,43.8,6,0,0,0,0,0
"3336",35.2,13,2,0,43.8,6,0,0,0,0,0
"3337",34.2,14,2,0,43.8,6,0,0,0,0,0
"3338",33.2,15,2,0,43.8,6,0,0,0,0,0
"3339",32.2,16,2,0,43.8,6,0,0,0,0,0
"3340",31.2,17,2,0,43.8,6,0,0,0,0,0
"3341",30.2,18,2,0,43.8,6,0,0,0,0,0
"3342",39.2,8,3,0,43.8,6,0,0,0,0,0
"3343",38.2,9,3,0,43.8,6,0,0,0,0,0
"3344",37.2,10,3,0,43.8,6,0,0,0,0,0
"3345",36.2,11,3,0,43.8,6,0,0,0,0,0
"3346",35.2,12,3,0,43.8,6,0,0,0,0,0
"3347",34.2,13,3,0,43.8,6,0,0,0,0,0
"3348",33.2,14,3,0,43.8,6,0,0,0,0,0
"3349",32.2,15,3,0,43.8,6,0,0,0,0,0
"3350",31.2,16,3,0,43.8,6,0,0,0,0,0
"3351",30.2,17,3,0,43.8,6,0,0,0,0,0
"3352",39.2,7,4,0,43.8,6,0,0,0,0,0
"3353",38.2,8,4,0,43.8,6,0,0,0,0,0
"3354",37.2,9,4,0,43.8,6,0,0,0,0,0
"3355",36.2,10,4,0,43.8,6,0,0,0,0,0
"3356",35.2,11,4,0,43.8,6,0,0,0,0,0
"3357",34.2,12,4,0,43.8,6,0,0,0,0,0
"3358",33.2,13,4,0,43.8,6,0,0,0,0,0
"3359",32.2,14,4,0,43.8,6,0,0,0,0,0
"3360",31.2,15,4,0,43.8,6,0,0,0,0,0
"3361",30.2,16,4,0,43.8,6,0,0,0,0,0
"3362",39.2,6,5,0,43.8,6,0,0,0,0,0
"3363",38.2,7,5,0,43.8,6,0,0,0,0,0
"3364",37.2,8,5,0,43.8,6,0,0,0,0,0
"3365",36.2,9,5,0,43.8,6,0,0,0,0,0
"3366",35.2,10,5,0,43.8,6,0,0,0,0,0
"3367",34.2,11,5,0,43.8,6,0,0,0,0,0
"3368",33.2,12,5,0,43.8,6,0,0,0,0,0
"3369",32.2,13,5,0,43.8,6,0,0,0,0,0
"3370",31.2,14,5,0,43.8,6,0,0,0,0,0
"3371",30.2,15,5,0,43.8,6,0,0,0,0,0
"3372",39.2,5,6,0,43.8,6,0,0,0,0,0
"3373",38.2,6,6,0,43.8,6,0,0,0,0,0
"3374",37.2,7,6,0,43.8,6,0,0,0,0,0
"3375",36.2,8,6,0,43.8,6,0,0,0,0,0
"3376",35.2,9,6,0,43.8,6,0,0,0,0,0
"3377",34.2,10,6,0,43.8,6,0,0,0,0,0
"3378",33.2,11,6,0,43.8,6,0,0,0,0,0
"3379",32.2,12,6,0,43.8,6,0,0,0,0,0
"3380",31.2,13,6,0,43.8,6,0,0,0,0,0
"3381",30.2,14,6,0,43.8,6,0,0,0,0,0
"3382",39.2,4,7,0,43.8,6,0,0,0,0,0
"3383",38.2,5,7,0,43.8,6,0,0,0,0,0
"3384",37.2,6,7,0,43.8,6,0,0,0,0,0
"3385",36.2,7,7,0,43.8,6,0,0,0,0,0
"3386",35.2,8,7,0,43.8,6,0,0,0,0,0
"3387",34.2,9,7,0,43.8,6,0,0,0,0,0
"3388",33.2,10,7,0,43.8,6,0,0,0,0,0
"3389",32.2,11,7,0,43.8,6,0,0,0,0,0
"3390",31.2,12,7,0,43.8,6,0,0,0,0,0
"3391",30.2,13,7,0,43.8,6,0,0,0,0,0
"3392",39.2,3,8,0,43.8,6,0,0,0,0,0
"3393",38.2,4,8,0,43.8,6,0,0,0,0,0
